"DayOfWeek","Date Reported","Date Occurred","Time Occurred","Area ID","Reporting District","MO Codes","Victim Age","Victim Sex","Victim Descent","Premise Code","DR Number","MonthOccurred","HourOccurred","ReportingDelay"
6,2023-08-01 00:00:00,2023-05-26 00:00:00,2015,11,1141,"3101 3401 3701 4011 3036 3033 0605 3004 3025 3029",64,"F","O",101,231111740,5,20,67
5,2023-07-21 00:00:00,2023-07-20 00:00:00,1000,7,752,"3035 3037 3101 3401 3701 3004 3026 3029 4027",39,"F","O",101,230712273,7,10,1
7,2023-08-02 00:00:00,2023-07-22 00:00:00,1930,4,428,"3006 0605 4024 3030",23,"F","H",101,230410986,7,19,11
7,2023-07-29 00:00:00,2023-07-29 00:00:00,2030,2,237,"0605 3101 3401 3701 3037 3033 3004 3028 3034 4024",18,"M","H",101,230214687,7,20,0
1,2023-07-30 00:00:00,2023-07-30 00:00:00,1800,13,1347,"3101 3401 3701 3002 3036 3034 3033 0605 4024 3028",40,"M","H",101,231314753,7,18,0
4,2023-07-26 00:00:00,2023-07-05 00:00:00,2150,8,842,"3035 3037 3101 3401 3701 3006 3028 3030 4027",26,"F","W",101,230812534,7,21,21
1,2023-07-23 00:00:00,2023-07-16 00:00:00,1740,21,2111,"3011 3028 4021 3034 3101",23,"M","W",101,232111924,7,17,7
1,2023-07-31 00:00:00,2023-07-30 00:00:00,2345,18,1802,"3029 3004 3028 3039 4018 1402",46,"M","H",101,231814195,7,23,1
3,2024-01-30 00:00:00,2023-12-12 00:00:00,1725,3,318,"3003 3024 4025 1218",67,"M","B",101,240305478,12,17,49
6,2024-01-31 00:00:00,2023-12-22 00:00:00,2314,6,636,"4027 3028 3030 3006",34,"M","H",101,240605572,12,23,40
6,2023-08-15 00:00:00,2023-08-11 00:00:00,2100,7,776,"3006 3028 3030 3035 3037 3101 3401 3701 4007",33,"M","H",101,230713293,8,21,4
1,2024-01-29 00:00:00,2023-10-08 00:00:00,240,3,319,"3004 3026 3029 4025",31,"M","B",101,240305420,10,2,113
6,2023-12-16 00:00:00,2023-12-15 00:00:00,2000,10,1021,"3030 3004 3028 3039 3037 3101 4010",52,"M","H",101,231017228,12,20,1
2,2023-12-12 00:00:00,2023-12-11 00:00:00,2045,15,1548,"0919 1309 1310 1300",27,"F","W",101,231518803,12,20,1
6,2023-08-04 00:00:00,2023-08-04 00:00:00,1235,1,154,"0605 3026 3029 3064 3101 3401 3701 4024 0947 3036",35,"F","B",101,230117291,8,12,0
6,2023-08-04 00:00:00,2023-08-04 00:00:00,1500,1,162,"0605 3008 3026 3029 3033 3036 3101 3401 3701 4025",31,"M","H",101,230117292,8,15,0
6,2023-08-05 00:00:00,2023-08-04 00:00:00,2055,1,142,"3401 3701 4001 0605 3011 3028 3033 3034 3037 3101",30,"M","A",101,230117309,8,20,1
4,2023-08-03 00:00:00,2023-08-02 00:00:00,838,4,487,"1402 0605 3003 3027 3037 3101 4024 3401 3701 3033",71,"M","H",101,230410997,8,8,1
2,2023-07-24 00:00:00,2023-07-24 00:00:00,1530,5,526,"3004 3028 4025",45,"F","H",101,230511471,7,15,0
2,2023-07-31 00:00:00,2023-07-31 00:00:00,1515,5,555,"3011 3028 3030 4025 3602",25,"M","O",102,230511766,7,15,0
5,2023-08-04 00:00:00,2023-08-03 00:00:00,1720,5,528,"3011 3028 4005 3034",50,"M","B",101,230511887,8,17,1
5,2023-08-04 00:00:00,2023-08-03 00:00:00,1230,5,557,"3004 3028 3034 4025",99,"M","W",101,230511906,8,12,1
4,2023-08-02 00:00:00,2023-08-02 00:00:00,1225,5,525,"3011 3028 4005 3030",50,"F","H",101,230511841,8,12,0
5,2023-08-03 00:00:00,2023-08-03 00:00:00,545,5,567,"3003 3028 4005 3039",55,"M","H",101,230511873,8,5,0
1,2023-07-30 00:00:00,2023-07-30 00:00:00,1410,6,657,"3006 3028 3030 3034 4027 3037 3101 3401 3701",34,"M","H",101,230613217,7,14,0
7,2023-07-30 00:00:00,2023-07-29 00:00:00,2245,3,321,"3008 3025 4025 3029",54,"M","W",101,230314279,7,22,1
4,2023-07-27 00:00:00,2023-07-26 00:00:00,2055,9,901,"3602 3101 3006 3026 4026 3036 3038 1402",64,"F","H",101,230912253,7,20,1
5,2023-07-27 00:00:00,2023-07-27 00:00:00,520,9,941,"3004 3039 4009 3028 3101",35,"M","W",101,230912268,7,5,0
6,2023-07-28 00:00:00,2023-07-28 00:00:00,1621,9,901,"3004 3026 4026 3037 3101",39,"F","B",101,230912336,7,16,0
7,2023-07-30 00:00:00,2023-07-29 00:00:00,305,10,1023,"3004 3026 3038 3037 3101 4010",48,"F","H",101,231011909,7,3,1
5,2023-08-03 00:00:00,2023-08-03 00:00:00,145,9,974,"3006 3025 4026 3037 3038 3101",39,"M","O",101,230912540,8,1,0
2,2023-07-24 00:00:00,2023-07-24 00:00:00,1700,10,1015,"3037 3101 3011 3025 4026 3034",54,"M","W",101,231011658,7,17,0
4,2023-07-26 00:00:00,2023-07-26 00:00:00,120,10,1075,"3101 3006 3028 4026 3037 3039 3602",22,"F","H",101,231011718,7,1,0
4,2023-07-26 00:00:00,2023-07-26 00:00:00,2115,10,1029,"3101 3004 3026 4026 3037 3038",32,"M","W",101,231011767,7,21,0
6,2023-07-28 00:00:00,2023-07-28 00:00:00,1750,10,1034,"3011 3028 4026 3030 3034 3037 3101",78,"M","W",101,231011839,7,17,0
1,2023-07-30 00:00:00,2023-07-30 00:00:00,555,10,1043,"3011 3028 4010 3030 3101",22,"M","O",101,231011892,7,5,0
1,2023-07-30 00:00:00,2023-07-30 00:00:00,935,9,939,"3004 3026 4026 3029 3036 3101",26,"M","O",101,230912379,7,9,0
2,2023-08-01 00:00:00,2023-07-31 00:00:00,2045,9,941,"3004 3025 4026 3029 3037 3101",51,"M","W",101,230912450,7,20,1
5,2023-08-03 00:00:00,2023-08-03 00:00:00,1430,10,1047,"3004 3028 4026 3030 3034 3037 3101",99,"M","O",101,231012047,8,14,0
4,2023-07-26 00:00:00,2023-07-26 00:00:00,1800,11,1115,"0605 3004 3028 3030 3033 3036 3101 4011 3401 3701",55,"F","O",101,231111550,7,18,0
1,2023-07-27 00:00:00,2023-07-09 00:00:00,523,11,1143,"0605 4024 3030",47,"M","W",101,231111572,7,5,18
4,2023-08-01 00:00:00,2023-07-12 00:00:00,1800,11,1128,"0605 3024 4024",31,"M","H",101,231111727,7,18,20
4,2023-08-02 00:00:00,2023-08-02 00:00:00,100,11,1134,"3030 3006 3028 3033 3037 3101 0605 3401 3701 4011",40,"F","H",101,231111757,8,1,0
1,2023-07-30 00:00:00,2023-07-30 00:00:00,1320,12,1253,"3006 3028 3034 4025",52,"M","B",101,231216677,7,13,0
1,2023-07-30 00:00:00,2023-07-30 00:00:00,1340,12,1243,"3005 3028 3034 4025",22,"F","B",101,231216679,7,13,0
1,2023-07-31 00:00:00,2023-07-30 00:00:00,2016,12,1263,"4025 3003 3024 3029 1218",24,"M","B",101,231216684,7,20,1
1,2023-07-31 00:00:00,2023-07-30 00:00:00,1145,13,1343,"0605 3011 3028 4013 3101 3401 3701 3036 3033 3035",99,"X","X",101,231314775,7,11,1
1,2023-07-31 00:00:00,2023-07-30 00:00:00,100,13,1309,"0605 3003 3025 3029 4013 3101 3401 3701 3036 3033",21,"F","H",101,231314776,7,1,1
6,2023-08-04 00:00:00,2023-08-04 00:00:00,100,13,1383,"4024 3037 3028 3006 3101 3030 0605 3701 3033 3401",40,"M","H",101,231315035,8,1,0
6,2023-08-05 00:00:00,2023-08-04 00:00:00,2215,13,1331,"3401 3701 3104 0605 3003 3024 3033 3036 3101 4024",42,"M","B",101,231315072,8,22,1
1,2023-07-23 00:00:00,2023-07-23 00:00:00,925,15,1599,"3004 3028 4026 3034 3037 3101",22,"M","W",101,231512505,7,9,0
4,2023-08-03 00:00:00,2023-08-02 00:00:00,5,12,1252,"3006 3028 4012 3030",30,"F","B",101,231216954,8,0,1
3,2023-07-25 00:00:00,2023-07-25 00:00:00,1400,15,1524,"3101 3004 3028 4026 3034 3037",54,"M","W",101,231512637,7,14,0
5,2023-07-27 00:00:00,2023-07-27 00:00:00,315,15,1511,"3028 3002 4026 3030 3037 3039 3006 3101",99,"M","O",101,231512675,7,3,0
7,2023-07-29 00:00:00,2023-07-29 00:00:00,655,15,1548,"3028 4026 3037 3039 3004 3101",99,"X","X",101,231512762,7,6,0
7,2023-07-29 00:00:00,2023-07-29 00:00:00,1900,15,1596,"3003 3026 3037 3103 4026",42,"M","W",101,231512775,7,19,0
3,2023-08-01 00:00:00,2023-08-01 00:00:00,1340,15,1548,"3037 3032 3102 3003 3025 4026 3029",50,"F","O",108,231513000,8,13,0
2,2023-07-31 00:00:00,2023-07-31 00:00:00,1630,15,1566,"3011 3028 4026 3034 3037 3101",78,"M","W",101,231512905,7,16,0
3,2023-08-01 00:00:00,2023-08-01 00:00:00,300,15,1547,"3003 3026 4026 3029 3037 1218 3101",34,"M","W",101,231512927,8,3,0
4,2023-07-19 00:00:00,2023-07-19 00:00:00,105,16,1668,"3101 3006 3028 4026 3030 3037",25,"F","O",101,231610231,7,1,0
6,2023-07-21 00:00:00,2023-07-21 00:00:00,1842,16,1643,"3004 3101 3025 4026 3037",21,"M","H",101,231610321,7,18,0
3,2023-07-26 00:00:00,2023-07-25 00:00:00,2125,16,1612,"3102 3004 3025 4026 3029 3037",59,"M","H",101,231610444,7,21,1
7,2023-07-22 00:00:00,2023-07-22 00:00:00,1343,17,1705,"3102 3006 3028 4026",99,"F","H",101,231713026,7,13,0
7,2023-07-22 00:00:00,2023-07-22 00:00:00,1725,16,1613,"3004 3028 3030 3036 4026 3101",62,"M","H",101,231610344,7,17,0
2,2023-07-31 00:00:00,2023-07-31 00:00:00,155,16,1633,"3009 3025 4026 3033 3035 3037 3038 3101",62,"M","W",101,231610604,7,1,0
2,2023-07-31 00:00:00,2023-07-31 00:00:00,205,15,1514,"3006 3028 3030 3037 3101 4015",22,"M","O",101,231512847,7,2,0
3,2023-07-27 00:00:00,2023-07-25 00:00:00,1530,16,1622,"3006 3028 3030 3037 3602 3101 4016 0605",31,"F","H",101,231610451,7,15,2
1,2023-07-23 00:00:00,2023-07-23 00:00:00,1210,16,1611,"3008 3026 4026 3029 3036 3101",40,"M","H",101,231610369,7,12,0
1,2023-07-24 00:00:00,2023-07-23 00:00:00,2335,17,1754,"3002 3028 4026 3034 3037 3102",40,"M","H",108,231713047,7,23,1
4,2023-07-26 00:00:00,2023-07-26 00:00:00,1459,17,1762,"3004 3101 3025 4026 3036",27,"M","A",101,231713230,7,14,0
5,2023-07-27 00:00:00,2023-07-27 00:00:00,1645,17,1785,"3101 3004 3028 3034 3037 4026",28,"M","H",101,231713282,7,16,0
1,2023-07-31 00:00:00,2023-07-30 00:00:00,2000,18,1824,"3037 3003 3024 3029 3101",48,"M","W",101,231814189,7,20,1
3,2023-07-31 00:00:00,2023-07-25 00:00:00,1900,17,1768,"3012 3025 3029 3037 3101 4026",25,"F","A",101,231713361,7,19,6
5,2023-08-03 00:00:00,2023-08-03 00:00:00,1850,17,1773,"3004 3028 4026 3034 3037 3101",32,"M","W",101,231713507,8,18,0
2,2023-07-29 00:00:00,2023-07-24 00:00:00,1220,18,1837,"3004 3026 4018 3036 3029 3602",28,"M","H",101,231814136,7,12,5
2,2023-07-31 00:00:00,2023-07-31 00:00:00,100,18,1832,"3004 3012 3025 3029 3034 4025",25,"M","H",101,231814245,7,1,0
6,2023-07-21 00:00:00,2023-07-21 00:00:00,1930,19,1963,"3101 3006 3028 4026 3030 3037",35,"M","H",101,231911920,7,19,0
4,2023-08-02 00:00:00,2023-08-02 00:00:00,935,17,1799,"3004 3026 4026 3029 3037 3101",41,"M","H",101,231713444,8,9,0
1,2023-07-30 00:00:00,2023-07-30 00:00:00,500,18,1832,"3036 3004 3026 3029 3101",29,"F","B",101,231814152,7,5,0
3,2023-08-01 00:00:00,2023-08-01 00:00:00,1915,18,1844,"3006 3026 3029 4025",20,"M","H",101,231814329,8,19,0
2,2023-07-31 00:00:00,2023-07-31 00:00:00,1350,18,1802,"4025 3011 3028 3030 3034",30,"M","H",102,231814237,7,13,0
5,2023-08-04 00:00:00,2023-08-03 00:00:00,1450,18,1837,"3004 3026 3029 4025",26,"M","B",101,231814500,8,14,1
4,2023-07-27 00:00:00,2023-07-26 00:00:00,1515,19,1981,"3101 3008 3025 4019 3029 3037",19,"M","H",101,231912153,7,15,1
5,2023-07-28 00:00:00,2023-07-27 00:00:00,2230,19,1969,"3004 3028 4026 3030 3036 3101",52,"M","H",101,231912168,7,22,1
6,2023-07-29 00:00:00,2023-07-28 00:00:00,2220,19,1915,"3006 3028 4019 3030 3102",49,"M","H",108,231912206,7,22,1
7,2023-07-29 00:00:00,2023-07-29 00:00:00,233,19,1991,"3006 3028 4019 3030 3101",99,"M","O",101,231912209,7,2,0
6,2023-07-29 00:00:00,2023-07-28 00:00:00,1010,19,1979,"3004 3028 4019 3037 3034 3101",33,"M","H",101,231912215,7,10,1
7,2023-07-29 00:00:00,2023-07-29 00:00:00,1201,19,1902,"3011 3028 4026 3037 3101",99,"F","H",101,231912216,7,12,0
4,2023-08-02 00:00:00,2023-08-02 00:00:00,845,19,1967,"3004 3026 3034 3037 4026 3101",61,"M","H",101,231912366,8,8,0
1,2023-08-03 00:00:00,2023-06-25 00:00:00,710,20,2071,"3006 3028 3030 3034 3037 3101 3401 3701 4020",23,"X","X",101,232012112,6,7,39
1,2023-07-24 00:00:00,2023-07-23 00:00:00,1605,21,2103,"3012 3028 4021 3030 3034 3037 3101",99,"M","O",101,232111953,7,16,1
5,2023-07-28 00:00:00,2023-07-27 00:00:00,2344,21,2136,"3006 3028 4021 3039 3101",22,"F","O",101,232112184,7,23,1
5,2023-07-27 00:00:00,2023-07-27 00:00:00,600,19,1905,"3006 3028 4026 3030 3037 3101",53,"M","H",101,231912145,7,6,0
5,2023-07-26 00:00:00,2023-05-11 00:00:00,1130,20,2035,"3004 3026 3029 3037 4027 3035 3101 3401 3701",67,"F","H",101,232013282,5,11,76
4,2023-07-26 00:00:00,2023-07-26 00:00:00,1445,21,2118,"3011 3028 3030 3037 3101 4021",99,"M","O",101,232112112,7,14,0
3,2023-04-11 00:00:00,2023-04-11 00:00:00,1800,20,2002,"3004 3028 3035 3036 3101 3401 3701 4020 3030",47,"M","W",101,232009194,4,18,0
4,2023-07-21 00:00:00,2023-06-07 00:00:00,1715,20,2056,"3035 3037 3102 3401 3701 3004 3028 3030 4027",43,"F","K",101,232013088,6,17,44
4,2023-08-03 00:00:00,2023-08-02 00:00:00,1500,21,2136,"3004 3026 4021 3036 3101",24,"M","H",101,232112416,8,15,1
2,2023-08-02 00:00:00,2023-06-12 00:00:00,1900,1,182,"0605 4024 3030 3006",25,"M","C",101,230117162,6,19,51
5,2023-08-03 00:00:00,2023-08-03 00:00:00,535,8,835,"3101 3401 3701 3004 3024 3036 4027 3035",56,"M","H",101,230812787,8,5,0
5,2023-08-10 00:00:00,2023-08-10 00:00:00,625,12,1208,"4025 3037 3006 3028 3030 3101",50,"F","H",101,231217414,8,6,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,1445,11,1145,"3401 3701 3037 0605 3004 3028 3033 3034 3101 4024",99,"M","O",101,231112014,8,14,0
7,2023-08-07 00:00:00,2023-08-05 00:00:00,135,12,1269,"4025 3006 3028 3030",24,"M","B",101,231217156,8,1,2
2,2023-07-20 00:00:00,2023-07-10 00:00:00,1850,13,1313,"0605 3030 4024",20,"F","X",101,231315247,7,18,10
4,2023-08-09 00:00:00,2023-08-09 00:00:00,1440,4,497,"0605 3008 3025 3029 3033 3101 4024 3401 3701 3037",33,"F","H",101,230411192,8,14,0
3,2023-08-09 00:00:00,2023-08-08 00:00:00,2135,9,935,"3004 3026 3029 4009 3101",37,"F","H",101,230912753,8,21,1
2,2023-08-07 00:00:00,2023-08-07 00:00:00,630,15,1524,"3004 3026 4015 3034 3037 3101",40,"M","H",101,231513228,8,6,0
2,2023-08-08 00:00:00,2023-08-07 00:00:00,1630,17,1794,"3004 3028 4017 3034 3037 3101",99,"M","O",101,231713616,8,16,1
1,2023-08-06 00:00:00,2023-08-06 00:00:00,1410,5,581,"3004 3028 4005 3030 3037",45,"M","A",101,230511983,8,14,0
2,2023-08-03 00:00:00,2023-06-19 00:00:00,1300,2,217,"0605 4024 3030 3004",72,"M","F",101,230214950,6,13,45
7,2023-08-05 00:00:00,2023-08-05 00:00:00,1230,8,853,"3004 3026 3034 3036 3101 3401 3701 4027 3033",31,"M","H",101,230812908,8,12,0
7,2023-08-07 00:00:00,2023-08-05 00:00:00,2320,12,1215,"3003 3024 4025 3029",30,"F","B",101,231217207,8,23,2
5,2023-08-10 00:00:00,2023-08-10 00:00:00,1,19,1989,"3037 3030 3101 3006 3028 4026",99,"M","W",101,231912666,8,0,0
1,2023-08-06 00:00:00,2023-08-06 00:00:00,1230,2,215,"0605 3004 3028 3034 3101 4024 3401 3701 3037 3033",41,"M","A",101,230215086,8,12,0
2,2023-08-07 00:00:00,2023-08-07 00:00:00,1750,13,1347,"3401 3701 0605 3004 3026 3029 3033 3036 3101 4024",21,"F","H",101,231315227,8,17,0
3,2023-08-09 00:00:00,2023-08-08 00:00:00,2210,13,1325,"0605 3011 3025 3034 3101 3401 3701 3037 3033 3038",55,"F","H",102,231315298,8,22,1
2,2023-08-11 00:00:00,2023-08-07 00:00:00,810,6,677,"4027 3004 3028 3030 3034 3037 3101 3401 3701",27,"M","H",101,230613688,8,8,4
7,2023-08-10 00:00:00,2023-07-22 00:00:00,30,18,1831,"3006 3028 3030",30,"M","H",101,231813746,7,0,19
3,2023-08-08 00:00:00,2023-08-08 00:00:00,1435,3,395,"4025 3006 3028 3030 3034",40,"M","B",101,230314710,8,14,0
5,2023-08-10 00:00:00,2023-08-10 00:00:00,1030,17,1761,"3102 3006 3028 4026 3032 3034 3037",45,"M","W",101,231713779,8,10,0
7,2023-08-06 00:00:00,2023-08-05 00:00:00,50,5,501,"3011 3028 4005 3032 3037 3039 3602",63,"M","A",108,230511964,8,0,1
1,2023-08-06 00:00:00,2023-08-06 00:00:00,1825,13,1309,"0605 4024 3028 3011 3101 3401 3701 3037 3039 3033",43,"F","H",101,231315156,8,18,0
2,2023-08-08 00:00:00,2023-08-07 00:00:00,10,7,749,"3004 3028 3036 3101 3401 3701 4007 3034",23,"X","X",101,230713015,8,0,1
1,2023-08-06 00:00:00,2023-08-06 00:00:00,350,18,1862,"4018 3006 3028 3030",22,"F","H",101,231814583,8,3,0
4,2023-08-10 00:00:00,2023-08-09 00:00:00,1900,10,1023,"4010 3004 3034 3026 3101",39,"M","W",101,231012381,8,19,1
4,2023-08-10 00:00:00,2023-08-09 00:00:00,819,10,1049,"3004 3026 4026 3029 3037 3101",70,"M","W",101,231012399,8,8,1
4,2023-08-10 00:00:00,2023-08-09 00:00:00,1330,14,1438,"3037 3101 3401 3701 3004 3028 3034 4027",46,"F","W",101,231415581,8,13,1
5,2023-08-10 00:00:00,2023-08-10 00:00:00,405,21,2114,"3025 4021 3029 3034 3037 3006 3101",39,"M","O",101,232112710,8,4,0
2,2023-08-08 00:00:00,2023-08-07 00:00:00,2255,16,1656,"3006 3028 4016 3030 3033 3035 3037",27,"M","O",101,231610858,8,22,1
3,2023-08-01 00:00:00,2023-08-01 00:00:00,540,12,1245,"3601 3501 3003 3027 4025",60,"M","H",101,231216792,8,5,0
5,2023-07-29 00:00:00,2023-07-27 00:00:00,950,20,2029,"3035 3037 3101 3401 3701 4027 3003 3026 3029",20,"F","B",101,232013428,7,9,2
5,2023-08-03 00:00:00,2023-08-03 00:00:00,1830,11,1134,"3401 3701 3006 0605 3028 3030 3034 3037 3101 4024",40,"M","H",101,231111820,8,18,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,1800,3,314,"3011 3028 4025 3034",39,"M","H",101,230314706,8,18,0
6,2023-08-02 00:00:00,2023-07-21 00:00:00,800,4,437,"0605 4024 3006 3030",27,"M","W",101,230410988,7,8,12
4,2023-08-08 00:00:00,2023-08-02 00:00:00,1700,6,637,"3011 3028 3034 3037 3101 3401 3701 4006",23,"X","X",101,230613550,8,17,6
7,2023-08-12 00:00:00,2023-08-12 00:00:00,50,13,1321,"3101 3401 3701 4024 3037 3033 0605 3006 3028 3030",99,"X","X",101,231315466,8,0,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,130,17,1767,"3006 3028 3030 3037 3101 4026",44,"M","O",101,231713622,8,1,0
2,2023-08-07 00:00:00,2023-08-07 00:00:00,1245,20,2026,"3035 3036 3101 3401 3701 1402 3004 3028 3030 4027",32,"M","A",101,232013778,8,12,0
2,2023-08-10 00:00:00,2023-07-31 00:00:00,1245,18,1801,"3037 3006 3028 3101",40,"M","H",101,231814770,7,12,10
1,2023-08-06 00:00:00,2023-08-06 00:00:00,202,20,2071,"3003 3024 4027 3035 3037 3101 3401 3701 2004",37,"M","H",101,232013715,8,2,0
5,2023-08-10 00:00:00,2023-08-10 00:00:00,1550,7,722,"3006 3028 4027 3035 3037 3103 3401 3701",28,"M","B",101,230713115,8,15,0
2,2023-08-07 00:00:00,2023-08-07 00:00:00,855,8,835,"3004 3026 3034 3036 4027 3101 3401 3701",24,"F","H",101,230812961,8,8,0
6,2023-08-04 00:00:00,2023-08-04 00:00:00,444,15,1532,"3004 3028 4015 3030 3036 3101",24,"F","H",101,231513093,8,4,0
2,2023-08-07 00:00:00,2023-08-07 00:00:00,925,12,1203,"4025 3037 3004 3026 3029 3101",61,"M","B",101,231217188,8,9,0
3,2023-08-09 00:00:00,2023-08-08 00:00:00,2200,13,1343,"0605 3004 3026 3029 3038 3101 4024 3401 3701 3037",30,"F","H",101,231315297,8,22,1
1,2023-08-06 00:00:00,2023-08-06 00:00:00,905,2,261,"0605 3003 3026 3034 3036 4024 3101 3401 3701 3033",50,"M","H",101,230215080,8,9,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,1230,4,412,"0605 3401 3701 3004 4024 3037 3028 3101 3030 3034",22,"X","X",101,230411165,8,12,0
5,2023-08-10 00:00:00,2023-08-10 00:00:00,1205,6,657,"3004 3028 3034 4027",38,"M","H",101,230613669,8,12,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,2130,10,1023,"3004 3028 4026 3030 3036 3101",35,"M","H",101,231012252,8,21,0
5,2023-08-10 00:00:00,2023-08-10 00:00:00,800,15,1599,"3011 3028 4026 3034 3037 3103",57,"M","B",101,231513375,8,8,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,2300,6,669,"3025 4027 3029 3036 3003 3101 3401 3701",44,"M","H",101,230613600,8,23,0
7,2023-08-06 00:00:00,2023-08-05 00:00:00,2105,5,526,"3003 3025 4005 3037 3602",54,"M","H",101,230511967,8,21,1
4,2023-08-02 00:00:00,2023-08-02 00:00:00,245,12,1204,"3003 3027 4025 3037 3501",75,"M","B",101,231216897,8,2,0
6,2023-08-04 00:00:00,2023-08-04 00:00:00,40,1,134,"3401 3701 0605 3004 3028 3030 3033 3036 3101 4024",31,"M","B",101,230117259,8,0,0
1,2023-08-07 00:00:00,2023-08-06 00:00:00,2110,18,1822,"3006 3028 4018 3037 3039",40,"F","B",101,231814600,8,21,1
4,2023-08-09 00:00:00,2023-08-09 00:00:00,950,12,1235,"3006 3024 4025 3036",41,"M","B",101,231217351,8,9,0
5,2023-08-10 00:00:00,2023-08-10 00:00:00,950,3,335,"4025 3004 3028",38,"F","B",101,230314846,8,9,0
1,2023-08-06 00:00:00,2023-08-06 00:00:00,1600,13,1343,"0605 4024",28,"M","H",108,231315160,8,16,0
3,2023-08-03 00:00:00,2023-08-01 00:00:00,1330,13,1352,"3401 3701 3004 0605 3028 3030 3034 3037 3101 4024",99,"M","O",101,231315003,8,13,2
4,2023-08-09 00:00:00,2023-08-09 00:00:00,1500,13,1342,"0605 3028 3033 3034 3036 3101 4024 3401 3701 3006",40,"M","H",101,231315330,8,15,0
2,2023-08-08 00:00:00,2023-08-07 00:00:00,2255,16,1606,"3011 3028 4026 3030 3037 3101",23,"M","O",101,231610856,8,22,1
3,2023-08-09 00:00:00,2023-08-08 00:00:00,2230,21,2104,"3028 4017 3030 3034 3004 3036 3101",50,"M","O",101,232112670,8,22,1
1,2023-08-08 00:00:00,2023-07-30 00:00:00,30,19,1913,"3006 3028 4026 3030 3033 3035",33,"M","W",101,231912576,7,0,9
4,2023-07-28 00:00:00,2023-07-26 00:00:00,1425,20,2024,"3037 3101 3401 3701 3004 3028 3034 4027",71,"F","A",101,232013347,7,14,2
1,2023-08-06 00:00:00,2023-08-06 00:00:00,1555,13,1394,"0605 3004 3026 3029 3033 3036 3101 4024 3401 3701",66,"F","H",101,231315161,8,15,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,1715,13,1383,"3401 3701 0605 3004 3026 3029 3033 3037 3101 4024",40,"M","H",101,231315289,8,17,0
5,2023-06-22 00:00:00,2023-06-22 00:00:00,2000,18,1822,"3036 3004 3026 3101",69,"M","B",101,231814769,6,20,0
7,2023-08-05 00:00:00,2023-08-05 00:00:00,20,8,884,"3034 3037 3101 3401 3701 3004 3028 3030 4027",42,"M","H",101,230812896,8,0,0
7,2023-08-06 00:00:00,2023-08-05 00:00:00,2155,4,488,"0605 3006 3026 3033 3035 3037 3038 3602 3101 4024",24,"F","H",101,230411073,8,21,1
1,2023-08-07 00:00:00,2023-08-06 00:00:00,500,8,809,"3006 3028 3034 3037 4027 3032 3401 3701",53,"M","W",101,230812994,8,5,1
3,2023-08-08 00:00:00,2023-08-01 00:00:00,530,14,1498,"3004 3025 3029 3035 3036 3101 3401 3701 4014",58,"M","H",101,231415480,8,5,7
4,2023-08-11 00:00:00,2023-08-09 00:00:00,2230,8,834,"4008 3004 3028 3034 3037 3101 3401 3701",29,"M","O",101,230813080,8,22,2
2,2023-08-07 00:00:00,2023-08-07 00:00:00,1255,11,1186,"3401 3701 3034 3102 0605 3011 3028 3037 3101 4024",50,"M","H",108,231111961,8,12,0
7,2023-08-05 00:00:00,2023-08-05 00:00:00,1630,1,119,"0605 3026 3029 3033 3037 3101 4024 3401 3701 3006",21,"M","H",101,230117360,8,16,0
4,2023-08-04 00:00:00,2023-08-02 00:00:00,2215,14,1434,"4014 3006 3028 3039 3101 3401 3701",53,"M","W",101,231415263,8,22,2
3,2023-08-08 00:00:00,2023-08-08 00:00:00,2110,16,1689,"3004 3026 3029 3036 3101 4016",34,"M","W",101,231610907,8,21,0
3,2023-08-08 00:00:00,2023-08-08 00:00:00,1245,17,1705,"3004 3028 4026 3034 3037 3101",99,"M","O",101,231713670,8,12,0
7,2023-08-07 00:00:00,2023-08-05 00:00:00,2150,7,734,"3003 3025 3029 4027 3035 3036 3101 3401 3701",20,"M","H",101,230712954,8,21,2
3,2023-08-08 00:00:00,2023-05-23 00:00:00,1700,14,1431,"4027 3004 3028 3030",33,"M","H",101,231415487,5,17,77
1,2023-08-06 00:00:00,2023-08-06 00:00:00,2350,13,1383,"0605 4024 3004 3025 3029 3033 3036 3101 3401 3701",33,"M","B",101,231315123,8,23,0
2,2023-08-07 00:00:00,2023-08-07 00:00:00,457,13,1309,"0605 3024 3033 3035 3037 3101 4024 3401 3701 3003",39,"M","H",101,231315173,8,4,0
4,2023-08-09 00:00:00,2023-08-09 00:00:00,1425,2,203,"0605 4024 3026 3101 3401 3701 3002 3037 3034 3033",29,"M","W",101,230215215,8,14,0
6,2023-08-11 00:00:00,2023-08-11 00:00:00,1200,2,212,"0605 3004 3026 3034 4024 3101 3401 3701 3037 3033",21,"M","H",101,230215292,8,12,0
4,2023-08-09 00:00:00,2023-08-09 00:00:00,2015,3,327,"4025 3003 3025 3029",28,"M","H",101,230314766,8,20,0
